発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/14","12:58:10",3683728,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.2,0.0,0.0,3.3,35.37,,28.56,,,,,,,,,,,,2.43,5.15,5.14,11.943,35.02,36.77,0.00,0.00,,,8.74,,230.3,230.0,229.9,219.9,214.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:19",3683729,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.2,0.0,0.0,3.3,35.40,,28.61,,,,,,,,,,,,2.44,5.18,5.16,11.929,35.01,36.70,0.00,0.00,,,8.74,,230.1,230.1,230.1,219.9,214.9,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:27",3683730,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.3,35.38,,28.49,,,,,,,,,,,,2.43,5.15,5.14,11.884,35.01,36.72,0.00,0.00,,,8.75,,229.9,230.0,230.0,219.8,214.9,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:36",3683731,0.59,0.00,37.00,5.00,1.64,1.64,52.6,41.6,55.5,0.0,0.0,3.4,35.36,,28.66,,,,,,,,,,,,2.44,5.17,5.15,11.918,35.01,36.76,0.00,0.00,,,8.74,,229.5,230.0,230.1,219.9,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:45",3683732,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.47,,,,,,,,,,,,2.43,5.19,5.15,11.930,35.02,36.69,0.00,0.00,,,8.74,,229.8,230.1,230.0,219.9,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:58:54",3683733,0.59,0.00,37.00,5.00,1.63,1.63,52.2,41.6,55.1,0.0,0.0,3.3,35.37,,28.62,,,,,,,,,,,,2.43,5.16,5.15,11.893,35.01,36.75,0.00,0.00,,,8.74,,229.8,229.9,230.0,219.9,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:02",3683734,0.59,0.00,37.00,5.00,1.59,1.59,52.4,41.6,55.3,0.0,0.0,3.3,35.41,,28.09,,,,,,,,,,,,2.43,5.19,5.15,11.871,35.01,36.69,0.00,0.00,,,8.75,,229.9,230.0,230.0,219.9,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:11",3683735,0.59,0.00,37.00,5.00,1.59,1.59,52.1,41.6,55.0,0.0,0.0,3.3,35.41,,28.06,,,,,,,,,,,,2.44,5.14,5.15,11.940,35.01,36.73,0.00,0.00,,,8.75,,229.7,230.0,230.0,219.9,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:20",3683736,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.41,,,,,,,,,,,,2.43,5.14,5.15,11.929,35.02,36.69,0.00,0.00,,,8.74,,230.2,230.0,230.0,219.9,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:29",3683737,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.3,35.37,,28.47,,,,,,,,,,,,2.43,5.16,5.15,11.896,35.01,36.74,0.00,0.00,,,8.75,,230.4,230.1,230.0,219.9,215.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:37",3683738,0.59,0.00,37.00,5.00,1.62,1.62,52.3,41.6,55.2,0.0,0.0,3.4,35.38,,28.48,,,,,,,,,,,,2.42,5.18,5.13,11.951,35.02,36.73,0.00,0.00,,,8.75,,230.4,230.1,230.0,220.0,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:46",3683739,0.59,0.00,37.00,5.00,1.64,1.64,52.4,41.6,55.2,0.0,0.0,3.4,35.36,,28.70,,,,,,,,,,,,2.42,5.17,5.11,11.978,35.01,36.76,0.00,0.00,,,8.74,,230.3,230.1,229.9,219.9,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","12:59:55",3683740,0.59,0.00,37.00,5.00,1.60,1.60,52.2,41.6,55.1,0.0,0.0,3.3,35.40,,28.19,,,,,,,,,,,,2.43,5.20,5.15,11.952,35.02,36.71,0.00,0.00,,,8.75,,230.0,229.9,229.9,220.0,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:04",3683741,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.4,0.0,0.0,3.4,35.36,,28.43,,,,,,,,,,,,2.43,5.16,5.15,11.921,35.02,36.75,0.00,0.00,,,8.74,,230.0,230.0,229.9,220.0,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:12",3683742,0.59,0.00,37.00,5.00,1.57,1.57,52.1,41.6,55.1,0.0,0.0,3.3,35.43,,28.14,,,,,,,,,,,,2.43,5.29,5.14,11.871,35.01,36.70,0.00,0.00,,,8.74,,230.1,229.9,230.0,219.9,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:21",3683743,0.59,0.00,37.00,5.00,1.65,1.65,52.5,41.6,55.4,0.0,0.0,3.3,35.35,,28.62,,,,,,,,,,,,2.43,5.12,5.15,11.892,35.01,36.72,0.00,0.00,,,8.75,,229.8,230.0,230.0,219.9,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:30",3683744,0.59,0.00,37.00,5.00,1.59,1.59,52.5,41.6,55.4,0.0,0.0,3.2,35.41,,28.22,,,,,,,,,,,,2.43,5.19,5.15,11.844,35.00,36.69,0.00,0.00,,,8.75,,230.1,229.9,229.9,219.9,214.9,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:39",3683745,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.3,0.0,0.0,3.3,35.36,,28.82,,,,,,,,,,,,2.43,5.13,5.15,11.860,35.01,36.72,0.00,0.00,,,8.74,,230.2,229.9,229.9,220.0,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:47",3683746,0.59,0.00,37.00,5.00,1.62,1.62,52.3,41.6,55.2,0.0,0.0,3.4,35.38,,28.15,,,,,,,,,,,,2.44,5.20,5.17,11.839,35.01,36.72,0.00,0.00,,,8.74,,230.0,229.9,230.0,220.0,215.0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:00:56",3683747,0.59,0.00,37.00,5.00,1.63,1.63,52.3,41.6,55.2,0.0,0.0,3.4,35.37,,28.50,,,,,,,,,,,,2.44,5.17,5.17,11.903,35.02,36.75,0.00,0.00,,,8.75,,229.9,229.9,230.0,220.1,215.1,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:05",3683748,0.59,0.00,37.00,5.00,1.59,1.59,52.2,41.6,55.1,0.0,0.0,3.3,35.41,,28.07,,,,,,,,,,,,2.44,5.18,5.16,11.872,35.02,36.68,0.00,0.00,,,8.74,,230.0,229.9,230.0,220.1,215.1,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:14",3683749,0.59,0.00,37.00,5.00,1.62,1.62,52.5,41.6,55.4,0.0,0.0,3.3,35.38,,28.49,,,,,,,,,,,,2.44,5.14,5.16,11.907,35.01,36.72,0.00,0.00,,,8.75,,230.1,230.0,229.9,220.1,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:22",3683750,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.3,0.0,0.0,3.3,35.40,,28.40,,,,,,,,,,,,2.44,5.18,5.17,11.898,35.01,36.68,0.00,0.00,,,8.75,,230.0,229.9,230.1,220.1,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:31",3683751,0.59,0.00,37.00,5.00,1.65,1.65,52.6,41.6,55.4,0.0,0.0,3.3,35.35,,28.74,,,,,,,,,,,,2.43,5.15,5.15,11.916,35.03,36.75,0.00,0.00,,,8.75,,229.9,229.9,229.9,220.0,215.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:40",3683752,0.59,0.00,37.00,5.00,1.59,1.59,52.4,41.6,55.2,0.0,0.0,3.3,35.41,,28.26,,,,,,,,,,,,2.44,5.20,5.16,11.878,35.01,36.68,0.00,0.00,,,8.74,,229.9,230.0,230.1,220.0,215.1,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:49",3683753,0.59,0.00,37.00,5.00,1.64,1.64,52.4,41.6,55.3,0.0,0.0,3.3,35.37,,28.62,,,,,,,,,,,,2.44,5.15,5.15,11.934,35.02,36.73,0.00,0.00,,,8.74,,229.9,230.0,229.9,220.0,215.1,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:01:57",3683754,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.37,,,,,,,,,,,,2.42,5.19,5.13,11.853,35.01,36.75,0.00,0.00,,,8.75,,230.1,230.0,229.9,219.9,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:06",3683755,0.59,0.00,37.00,5.00,1.59,1.59,52.2,41.6,55.1,0.0,0.0,3.3,35.41,,28.34,,,,,,,,,,,,2.43,5.16,5.14,11.889,35.01,36.71,0.00,0.00,,,8.74,,229.9,230.0,230.0,219.9,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:15",3683756,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.2,0.0,0.0,3.3,35.39,,28.44,,,,,,,,,,,,2.43,5.15,5.14,11.902,35.02,36.74,0.00,0.00,,,8.75,,230.1,230.0,229.9,219.9,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:24",3683757,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.3,0.0,0.0,3.3,35.40,,28.15,,,,,,,,,,,,2.43,5.16,5.15,11.836,35.02,36.68,0.00,0.00,,,8.75,,230.1,230.0,229.9,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:32",3683758,0.59,0.00,37.00,5.00,1.64,1.64,52.3,41.6,55.2,0.0,0.0,3.4,35.36,,28.58,,,,,,,,,,,,2.42,5.15,5.12,11.891,35.02,36.76,0.00,0.00,,,8.75,,229.9,230.0,230.0,219.9,215.0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:41",3683759,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.4,35.38,,28.20,,,,,,,,,,,,2.44,5.19,5.17,11.900,35.02,36.72,0.00,0.00,,,8.74,,230.0,230.1,230.0,219.9,214.9,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:50",3683760,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.4,0.0,0.0,3.4,35.36,,28.50,,,,,,,,,,,,2.42,5.18,5.13,11.906,35.02,36.73,0.00,0.00,,,8.74,,230.1,230.1,229.9,219.9,215.0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:02:59",3683761,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.3,35.38,,28.34,,,,,,,,,,,,2.42,5.20,5.13,11.893,35.01,36.75,0.00,0.00,,,8.74,,230.2,230.1,229.9,219.9,214.9,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:07",3683762,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.3,35.38,,28.56,,,,,,,,,,,,2.44,5.17,5.15,11.867,35.02,36.72,0.00,0.00,,,8.74,,229.9,230.1,229.9,219.9,215.0,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:16",3683763,0.59,0.00,37.00,5.00,1.64,1.64,52.3,41.6,55.2,0.0,0.0,3.3,35.36,,28.76,,,,,,,,,,,,2.42,5.18,5.12,11.918,35.01,36.74,0.00,0.00,,,8.74,,230.1,230.1,229.9,219.9,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:25",3683764,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.4,0.0,0.0,3.4,35.38,,28.40,,,,,,,,,,,,2.43,5.19,5.15,11.857,35.01,36.71,0.00,0.00,,,8.74,,230.1,230.0,229.9,219.9,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:33",3683765,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.3,35.37,,28.55,,,,,,,,,,,,2.42,5.17,5.11,11.852,35.02,36.73,0.00,0.00,,,8.74,,230.0,230.1,229.9,219.9,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:42",3683766,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.4,35.37,,28.25,,,,,,,,,,,,2.43,5.17,5.14,11.880,35.01,36.76,0.00,0.00,,,8.74,,229.8,230.1,229.9,219.9,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:03:51",3683767,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.5,0.0,0.0,3.3,35.36,,28.56,,,,,,,,,,,,2.44,5.18,5.17,11.927,35.01,36.70,0.00,0.00,,,8.74,,230.0,230.1,229.9,220.1,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:00",3683768,0.59,0.00,37.00,5.00,1.64,1.64,52.3,41.6,55.2,0.0,0.0,3.4,35.36,,28.50,,,,,,,,,,,,2.43,5.20,5.14,11.910,35.01,36.75,0.00,0.00,,,8.74,,229.8,230.1,229.9,220.1,215.0,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:08",3683769,0.59,0.00,37.00,5.00,1.58,1.58,52.4,41.6,55.3,0.0,0.0,3.3,35.42,,28.05,,,,,,,,,,,,2.43,5.19,5.14,11.855,35.02,36.69,0.00,0.00,,,8.74,,230.2,230.1,229.9,220.0,214.9,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:17",3683770,0.59,0.00,37.00,5.00,1.65,1.65,52.5,41.6,55.3,0.0,0.0,3.3,35.35,,28.66,,,,,,,,,,,,2.44,5.13,5.16,11.903,35.02,36.73,0.00,0.00,,,8.74,,229.8,230.1,229.9,220.0,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:26",3683771,0.59,0.00,37.00,5.00,1.58,1.58,52.4,41.6,55.3,0.0,0.0,3.2,35.42,,28.35,,,,,,,,,,,,2.43,5.20,5.14,11.849,35.03,36.70,0.00,0.00,,,8.74,,229.9,230.1,229.9,220.1,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:35",3683772,0.59,0.00,37.00,5.00,1.65,1.65,52.6,41.6,55.5,0.0,0.0,3.3,35.35,,28.78,,,,,,,,,,,,2.43,5.13,5.15,11.884,35.01,36.73,0.00,0.00,,,8.74,,229.9,230.1,229.9,220.0,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:43",3683773,0.59,0.00,37.00,5.00,1.61,1.61,52.3,41.6,55.2,0.0,0.0,3.3,35.39,,28.19,,,,,,,,,,,,2.43,5.21,5.14,11.851,35.01,36.70,0.00,0.00,,,8.75,,230.1,230.1,229.9,220.0,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:04:52",3683774,0.59,0.00,37.00,5.00,1.63,1.63,52.4,41.6,55.3,0.0,0.0,3.4,35.37,,28.57,,,,,,,,,,,,2.44,5.16,5.16,11.904,35.02,36.74,0.00,0.00,,,8.75,,230.3,230.0,229.8,220.1,214.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:01",3683775,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.2,0.0,0.0,3.3,35.40,,28.20,,,,,,,,,,,,2.43,5.28,5.14,11.881,35.00,36.72,0.00,0.00,,,8.75,,230.1,230.1,229.9,220.1,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:10",3683776,0.59,0.00,37.00,5.00,1.62,1.62,52.4,41.6,55.3,0.0,0.0,3.4,35.38,,28.52,,,,,,,,,,,,2.43,5.15,5.14,11.876,35.01,36.75,0.00,0.00,,,8.75,,230.1,230.0,229.9,220.0,214.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:18",3683777,0.59,0.00,37.00,5.00,1.61,1.61,52.5,41.6,55.4,0.0,0.0,3.3,35.39,,28.28,,,,,,,,,,,,2.43,5.18,5.15,11.845,35.01,36.68,0.00,0.00,,,8.74,,230.2,230.0,229.9,220.0,214.9,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:27",3683778,0.59,0.00,37.00,5.00,1.64,1.64,52.5,41.6,55.4,0.0,0.0,3.4,35.36,,28.67,,,,,,,,,,,,2.43,5.15,5.15,11.890,35.02,36.76,0.00,0.00,,,8.74,,230.1,230.1,229.9,220.1,215.0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:36",3683779,0.59,0.00,37.00,5.00,1.61,1.61,52.3,41.6,55.2,0.0,0.0,3.4,35.39,,28.49,,,,,,,,,,,,2.44,5.19,5.15,11.822,35.02,36.70,0.00,0.00,,,8.74,,229.9,230.1,229.9,220.0,214.9,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:45",3683780,0.59,0.00,37.00,5.00,1.63,1.63,52.5,41.7,55.5,0.0,0.0,3.4,35.37,,28.45,,,,,,,,,,,,2.43,5.16,5.15,11.838,35.03,36.74,0.00,0.00,,,8.74,,229.8,230.1,229.9,220.0,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:05:53",3683781,0.59,0.00,37.00,5.00,1.62,1.62,52.5,41.6,55.4,0.0,0.0,3.3,35.38,,28.34,,,,,,,,,,,,2.44,5.19,5.17,11.911,35.01,36.72,0.00,0.00,,,8.74,,230.1,230.1,229.8,220.0,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:02",3683782,0.59,0.00,37.00,5.00,1.64,1.64,52.6,41.6,55.4,0.0,0.0,3.3,35.36,,28.59,,,,,,,,,,,,2.44,5.18,5.16,11.855,35.01,36.69,0.00,0.00,,,8.74,,229.9,230.0,229.9,220.1,215.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:11",3683783,0.59,0.00,37.00,5.00,1.63,1.63,52.3,41.6,55.1,0.0,0.0,3.4,35.37,,28.41,,,,,,,,,,,,2.43,5.20,5.15,11.805,35.01,36.75,0.00,0.00,,,8.74,,230.2,230.0,229.8,219.9,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:20",3683784,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.3,0.0,0.0,3.3,35.40,,28.16,,,,,,,,,,,,2.43,5.18,5.14,11.771,35.02,36.70,0.00,0.00,,,8.74,,229.9,230.1,229.9,219.9,215.0,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:28",3683785,0.59,0.00,37.00,5.00,1.64,1.64,52.3,41.6,55.2,0.0,0.0,3.4,35.36,,28.65,,,,,,,,,,,,2.44,5.15,5.17,11.804,35.02,36.73,0.00,0.00,,,8.74,,230.1,230.1,229.9,220.0,215.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:37",3683786,0.59,0.00,37.00,5.00,1.59,1.59,52.2,41.6,55.1,0.0,0.0,3.4,35.41,,28.03,,,,,,,,,,,,2.44,5.19,5.16,11.816,35.02,36.70,0.00,0.00,,,8.74,,230.3,230.0,229.9,219.9,215.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:46",3683787,0.59,0.00,37.00,5.00,1.63,1.63,52.3,41.6,55.2,0.0,0.0,3.3,35.37,,28.29,,,,,,,,,,,,2.44,5.15,5.17,11.834,35.02,36.74,0.00,0.00,,,8.74,,230.0,230.0,229.9,220.0,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/14","13:06:55",3683788,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.21,,,,,,,,,,,,2.44,5.18,5.17,11.841,35.01,36.68,0.00,0.00,,,8.74,,230.1,230.0,229.9,220.1,215.1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
