発生日,発生時刻,ショット数,射出充填時間[s],指定位置通過時間[s],射出開始位置[mm],V-P切換位置[mm],射出最前進位置[mm],射出終了位置[mm],V-P切換圧[MPa],射出最前進圧[MPa],射出ピーク圧[MPa],指定位置通過圧[MPa],区間平均射出圧[MPa],射出開始圧[MPa],射出ストローク[mm],,所定圧通過位置[mm],,,,,,,,,,,,可塑化時間[s],計量開始位置[mm],計量回転数,計量平均トルク[%],計量減速開始位置[mm],回転停止位置[mm],プレパック距離[mm],プレパック角度[°],,,サイクル時間[s],,ノズル[C],前部[C],中部[C],後部１[C],後部２[C],落下口[C],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロットナンバー,ケース出来高,良否コード
"2022/12/12","09:33:29",3675096,0.59,0.00,37.00,5.00,1.54,1.54,52.0,41.6,54.9,0.0,0.0,3.3,35.46,,27.85,,,,,,,,,,,,2.39,5.03,5.04,11.949,35.02,36.81,0.00,0.00,,,8.75,,229.9,230.1,228.6,218.2,213.5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:33:38",3675097,0.59,0.00,37.00,5.00,1.52,1.52,52.0,41.6,54.8,0.0,0.0,3.3,35.48,,27.64,,,,,,,,,,,,2.40,5.10,5.07,11.968,35.01,36.74,0.00,0.00,,,8.75,,230.1,230.1,228.6,218.2,213.7,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:33:47",3675098,0.59,0.00,37.00,5.00,1.51,1.51,52.0,41.6,54.8,0.0,0.0,3.2,35.49,,27.73,,,,,,,,,,,,2.39,5.07,5.04,11.922,35.02,36.78,0.00,0.00,,,8.75,,230.2,230.1,228.7,218.3,213.8,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:33:56",3675099,0.59,0.00,37.00,5.00,1.49,1.49,51.7,41.6,54.6,0.0,0.0,3.3,35.51,,27.61,,,,,,,,,,,,2.41,5.07,5.09,11.986,35.02,36.74,0.00,0.00,,,8.75,,230.1,230.1,228.7,218.3,213.9,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:04",3675100,0.59,0.00,37.00,5.00,1.52,1.52,52.1,41.6,55.0,0.0,0.0,3.2,35.48,,27.59,,,,,,,,,,,,2.39,5.05,5.05,11.963,35.02,36.76,0.00,0.00,,,8.75,,230.0,229.9,228.8,218.3,214.1,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:13",3675101,0.59,0.00,37.00,5.00,1.54,1.54,52.2,41.6,55.1,0.0,0.0,3.3,35.46,,28.01,,,,,,,,,,,,2.40,5.06,5.07,11.928,35.01,36.77,0.00,0.00,,,8.75,,230.1,230.0,228.9,218.4,214.2,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:22",3675102,0.59,0.00,37.00,5.00,1.52,1.52,52.2,41.6,54.9,0.0,0.0,3.2,35.48,,27.90,,,,,,,,,,,,2.41,5.09,5.10,11.963,35.02,36.72,0.00,0.00,,,8.75,,229.9,230.0,228.9,218.5,214.3,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:31",3675103,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,54.8,0.0,0.0,3.2,35.45,,28.23,,,,,,,,,,,,2.41,5.07,5.08,11.955,35.01,36.79,0.00,0.00,,,8.75,,229.9,229.9,229.1,218.6,214.4,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:39",3675104,0.59,0.00,37.00,5.00,1.53,1.53,52.2,41.6,55.1,0.0,0.0,3.2,35.47,,27.94,,,,,,,,,,,,2.40,5.09,5.06,11.951,35.02,36.74,0.00,0.00,,,8.75,,230.1,229.9,229.2,218.7,214.6,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:48",3675105,0.59,0.00,37.00,5.00,1.52,1.52,52.1,41.6,54.9,0.0,0.0,3.3,35.48,,27.74,,,,,,,,,,,,2.40,5.08,5.07,11.944,35.01,36.76,0.00,0.00,,,8.76,,229.8,229.9,229.2,218.8,214.7,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:34:57",3675106,0.59,0.00,37.00,5.00,1.53,1.53,52.1,41.6,55.0,0.0,0.0,3.3,35.47,,28.04,,,,,,,,,,,,2.41,5.06,5.09,11.935,35.02,36.73,0.00,0.00,,,8.75,,230.2,229.9,229.3,218.8,214.8,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:06",3675107,0.59,0.00,37.00,5.00,1.54,1.54,52.2,41.6,55.0,0.0,0.0,3.2,35.46,,27.98,,,,,,,,,,,,2.41,5.08,5.09,11.957,35.01,36.77,0.00,0.00,,,8.75,,230.2,229.9,229.3,218.8,214.8,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:14",3675108,0.59,0.00,37.00,5.00,1.49,1.49,51.7,41.6,54.6,0.0,0.0,3.2,35.51,,27.61,,,,,,,,,,,,2.42,5.10,5.11,11.914,35.03,36.71,0.00,0.00,,,8.75,,230.1,229.9,229.4,219.0,215.0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:23",3675109,0.59,0.00,37.00,5.00,1.56,1.56,52.1,41.6,55.0,0.0,0.0,3.3,35.44,,27.85,,,,,,,,,,,,2.43,5.04,5.13,11.925,35.02,36.77,0.00,0.00,,,8.76,,230.1,229.8,229.6,219.1,215.1,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:32",3675110,0.59,0.00,37.00,5.00,1.51,1.51,52.2,41.6,55.2,0.0,0.0,3.2,35.49,,27.75,,,,,,,,,,,,2.42,5.11,5.12,11.844,35.03,36.71,0.00,0.00,,,8.75,,230.3,229.9,229.6,219.2,215.1,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:41",3675111,0.59,0.00,37.00,5.00,1.56,1.56,52.2,41.6,55.1,0.0,0.0,3.3,35.44,,28.07,,,,,,,,,,,,2.43,5.06,5.15,11.910,35.02,36.75,0.00,0.00,,,8.75,,230.2,229.8,229.7,219.2,215.3,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:49",3675112,0.59,0.00,37.00,5.00,1.51,1.51,52.1,41.6,54.9,0.0,0.0,3.2,35.49,,27.73,,,,,,,,,,,,2.43,5.12,5.13,11.886,35.02,36.71,0.00,0.00,,,8.75,,230.0,229.8,229.7,219.3,215.3,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:35:58",3675113,0.59,0.00,37.00,5.00,1.56,1.56,52.2,41.6,55.0,0.0,0.0,3.2,35.44,,28.52,,,,,,,,,,,,2.42,5.06,5.12,11.917,35.01,36.74,0.00,0.00,,,8.75,,229.9,229.8,229.8,219.3,215.3,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1
"2022/12/12","09:36:07",3675114,0.59,0.00,37.00,5.00,1.51,1.51,52.1,41.5,54.9,0.0,0.0,3.2,35.49,,27.86,,,,,,,,,,,,2.42,5.12,5.12,11.927,35.01,36.70,0.00,0.00,,,8.75,,230.1,229.8,229.8,219.4,215.4,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:16",3675115,0.59,0.00,37.00,5.00,1.58,1.58,52.2,41.6,55.0,0.0,0.0,3.3,35.42,,28.48,,,,,,,,,,,,2.42,5.06,5.12,11.895,35.02,36.76,0.00,0.00,,,8.75,,230.2,229.8,229.8,219.4,215.4,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:24",3675116,0.59,0.00,37.00,5.00,1.49,1.49,51.9,41.6,54.8,0.0,0.0,3.2,35.51,,27.58,,,,,,,,,,,,2.42,5.13,5.11,11.913,35.02,36.71,0.00,0.00,,,8.75,,229.8,229.8,229.9,219.6,215.4,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:33",3675117,0.59,0.00,37.00,5.00,1.56,1.56,52.1,41.6,55.0,0.0,0.0,3.4,35.44,,27.84,,,,,,,,,,,,2.43,5.05,5.14,11.947,35.01,36.75,0.00,0.00,,,8.75,,230.2,229.8,229.9,219.6,215.4,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:42",3675118,0.59,0.00,37.00,5.00,1.51,1.51,52.0,41.6,54.8,0.0,0.0,3.2,35.49,,27.57,,,,,,,,,,,,2.42,5.11,5.13,11.885,35.01,36.71,0.00,0.00,,,8.75,,230.3,229.8,229.9,219.6,215.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:51",3675119,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,54.9,0.0,0.0,3.2,35.46,,27.73,,,,,,,,,,,,2.44,5.07,5.16,11.836,35.01,36.73,0.00,0.00,,,8.75,,229.8,229.8,230.0,219.7,215.5,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:36:59",3675120,0.59,0.00,37.00,5.00,1.51,1.51,52.1,41.6,54.9,0.0,0.0,3.1,35.49,,27.86,,,,,,,,,,,,2.44,5.10,5.17,11.836,35.02,36.69,0.00,0.00,,,8.75,,230.1,229.8,230.1,219.7,215.5,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:08",3675121,0.59,0.00,37.00,5.00,1.57,1.57,52.2,41.6,55.0,0.0,0.0,3.3,35.43,,28.31,,,,,,,,,,,,2.44,5.06,5.16,11.975,35.01,36.75,0.00,0.00,,,8.75,,230.2,229.8,230.0,219.9,215.5,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:17",3675122,0.59,0.00,37.00,5.00,1.51,1.51,52.0,41.6,54.9,0.0,0.0,3.3,35.49,,27.88,,,,,,,,,,,,2.44,5.12,5.16,11.872,35.01,36.70,0.00,0.00,,,8.75,,229.9,229.8,230.1,219.9,215.5,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:26",3675123,0.59,0.00,37.00,5.00,1.61,1.61,52.3,41.6,55.1,0.0,0.0,3.3,35.39,,28.55,,,,,,,,,,,,2.44,5.08,5.16,11.926,35.01,36.76,0.00,0.00,,,8.75,,229.9,229.8,230.1,219.9,215.6,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:34",3675124,0.59,0.00,37.00,5.00,1.51,1.51,52.0,41.6,54.9,0.0,0.0,3.2,35.49,,27.58,,,,,,,,,,,,2.44,5.16,5.16,11.902,35.01,36.68,0.00,0.00,,,8.75,,229.9,229.8,230.1,220.0,215.6,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:43",3675125,0.59,0.00,37.00,5.00,1.56,1.56,52.2,41.6,54.9,0.0,0.0,3.2,35.44,,28.28,,,,,,,,,,,,2.44,5.06,5.17,11.919,35.02,36.74,0.00,0.00,,,8.75,,229.9,229.8,230.1,220.0,215.6,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:37:52",3675126,0.59,0.00,37.00,5.00,1.53,1.53,52.1,41.6,55.0,0.0,0.0,3.1,35.47,,28.03,,,,,,,,,,,,2.44,5.12,5.16,11.867,35.01,36.66,0.00,0.00,,,8.75,,230.1,229.8,230.1,220.1,215.6,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:01",3675127,0.59,0.00,37.00,5.00,1.57,1.57,52.3,41.6,55.1,0.0,0.0,3.3,35.43,,28.20,,,,,,,,,,,,2.44,5.09,5.16,11.891,35.02,36.75,0.00,0.00,,,8.75,,230.2,229.8,230.2,220.1,215.6,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:09",3675128,0.59,0.00,37.00,5.00,1.53,1.53,52.1,41.6,55.0,0.0,0.0,3.3,35.47,,28.21,,,,,,,,,,,,2.43,5.12,5.14,11.841,35.01,36.70,0.00,0.00,,,8.75,,230.2,229.8,230.1,220.1,215.5,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:18",3675129,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.1,0.0,0.0,3.3,35.41,,28.17,,,,,,,,,,,,2.45,5.08,5.18,11.904,35.01,36.74,0.00,0.00,,,8.75,,230.2,229.8,230.2,220.1,215.4,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:27",3675130,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,55.0,0.0,0.0,3.3,35.45,,27.85,,,,,,,,,,,,2.45,5.15,5.18,11.910,35.01,36.74,0.00,0.00,,,8.75,,230.1,229.9,230.1,220.1,215.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:36",3675131,0.59,0.00,37.00,5.00,1.57,1.57,52.3,41.6,55.1,0.0,0.0,3.2,35.43,,27.94,,,,,,,,,,,,2.44,5.10,5.16,11.881,35.02,36.75,0.00,0.00,,,8.75,,230.1,229.8,230.1,220.1,215.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:44",3675132,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,55.0,0.0,0.0,3.2,35.46,,28.27,,,,,,,,,,,,2.43,5.12,5.15,11.841,35.02,36.68,0.00,0.00,,,8.75,,229.8,229.8,230.1,220.1,215.4,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:38:53",3675133,0.59,0.00,37.00,5.00,1.58,1.58,52.4,41.6,55.2,0.0,0.0,3.3,35.42,,28.44,,,,,,,,,,,,2.43,5.09,5.15,11.905,35.02,36.76,0.00,0.00,,,8.75,,229.7,229.8,230.1,220.1,215.3,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:02",3675134,0.59,0.00,37.00,5.00,1.55,1.55,52.3,41.6,55.1,0.0,0.0,3.3,35.45,,28.34,,,,,,,,,,,,2.42,5.14,5.13,11.876,35.01,36.69,0.00,0.00,,,8.75,,229.8,229.9,230.2,220.1,215.3,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:11",3675135,0.59,0.00,37.00,5.00,1.57,1.57,52.0,41.6,54.9,0.0,0.0,3.4,35.43,,28.17,,,,,,,,,,,,2.44,5.10,5.17,11.902,35.02,36.74,0.00,0.00,,,8.75,,229.9,229.9,230.2,220.2,215.2,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:19",3675136,0.59,0.00,37.00,5.00,1.55,1.55,52.1,41.6,55.0,0.0,0.0,3.3,35.45,,27.81,,,,,,,,,,,,2.44,5.14,5.16,11.857,35.02,36.71,0.00,0.00,,,8.75,,229.9,229.9,230.1,220.2,215.2,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:28",3675137,0.59,0.00,37.00,5.00,1.60,1.60,52.3,41.6,55.1,0.0,0.0,3.3,35.40,,28.40,,,,,,,,,,,,2.44,5.10,5.16,11.829,35.01,36.73,0.00,0.00,,,8.75,,229.7,229.9,230.2,220.2,215.2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:37",3675138,0.59,0.00,37.00,5.00,1.51,1.51,52.0,41.6,54.8,0.0,0.0,3.3,35.49,,27.58,,,,,,,,,,,,2.43,5.15,5.15,11.857,35.02,36.71,0.00,0.00,,,8.75,,230.1,229.9,230.2,220.3,215.2,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:46",3675139,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.0,0.0,0.0,3.3,35.41,,28.43,,,,,,,,,,,,2.44,5.07,5.17,11.823,35.02,36.74,0.00,0.00,,,8.75,,230.0,229.9,230.2,220.3,215.1,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:39:54",3675140,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,55.0,0.0,0.0,3.3,35.46,,27.93,,,,,,,,,,,,2.44,5.14,5.17,11.792,35.01,36.70,0.00,0.00,,,8.75,,230.3,229.9,230.2,220.3,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:03",3675141,0.59,0.00,37.00,5.00,1.58,1.58,52.3,41.6,55.1,0.0,0.0,3.3,35.42,,28.03,,,,,,,,,,,,2.44,5.09,5.18,11.833,35.01,36.75,0.00,0.00,,,8.75,,230.3,229.9,230.2,220.3,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:12",3675142,0.59,0.00,37.00,5.00,1.56,1.56,52.2,41.6,55.1,0.0,0.0,3.3,35.44,,27.87,,,,,,,,,,,,2.44,5.14,5.17,11.839,35.01,36.70,0.00,0.00,,,8.75,,230.1,229.9,230.1,220.3,215.1,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:21",3675143,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.2,0.0,0.0,3.3,35.39,,28.58,,,,,,,,,,,,2.45,5.12,5.18,11.892,35.02,36.74,0.00,0.00,,,8.75,,229.9,229.9,230.1,220.3,215.0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:29",3675144,0.59,0.00,37.00,5.00,1.54,1.54,52.1,41.6,55.0,0.0,0.0,3.2,35.46,,27.95,,,,,,,,,,,,2.44,5.16,5.15,11.869,35.02,36.70,0.00,0.00,,,8.75,,230.1,229.9,230.1,220.3,215.0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:38",3675145,0.59,0.00,37.00,5.00,1.58,1.58,52.3,41.6,55.1,0.0,0.0,3.3,35.42,,28.33,,,,,,,,,,,,2.44,5.10,5.17,11.925,35.01,36.73,0.00,0.00,,,8.75,,230.0,229.9,230.1,220.2,214.9,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:47",3675146,0.59,0.00,37.00,5.00,1.59,1.59,52.3,41.6,55.2,0.0,0.0,3.3,35.41,,28.52,,,,,,,,,,,,2.44,5.13,5.17,11.900,35.01,36.70,0.00,0.00,,,8.75,,229.9,229.9,230.1,220.2,214.9,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:40:56",3675147,0.59,0.00,37.00,5.00,1.60,1.60,52.4,41.6,55.2,0.0,0.0,3.3,35.40,,28.46,,,,,,,,,,,,2.44,5.14,5.16,11.909,35.03,36.75,0.00,0.00,,,8.75,,230.1,230.0,230.1,220.3,214.9,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:04",3675148,0.59,0.00,37.00,5.00,1.55,1.55,52.2,41.6,55.1,0.0,0.0,3.2,35.45,,28.02,,,,,,,,,,,,2.44,5.15,5.18,11.862,35.01,36.68,0.00,0.00,,,8.75,,230.1,229.9,230.1,220.2,214.9,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:13",3675149,0.59,0.00,37.00,5.00,1.61,1.61,52.5,41.6,55.3,0.0,0.0,3.3,35.39,,28.56,,,,,,,,,,,,2.44,5.11,5.17,11.867,35.01,36.74,0.00,0.00,,,8.75,,229.9,230.0,230.1,220.2,214.9,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:22",3675150,0.59,0.00,37.00,5.00,1.55,1.55,52.2,41.6,55.1,0.0,0.0,3.4,35.45,,28.05,,,,,,,,,,,,2.42,5.17,5.13,11.870,35.02,36.73,0.00,0.00,,,8.75,,230.0,229.9,230.1,220.2,214.9,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:31",3675151,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.3,0.0,0.0,3.3,35.39,,28.39,,,,,,,,,,,,2.43,5.10,5.14,11.912,35.01,36.76,0.00,0.00,,,8.75,,230.0,229.9,230.1,220.2,214.8,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:39",3675152,0.59,0.00,37.00,5.00,1.57,1.57,52.3,41.6,55.0,0.0,0.0,3.3,35.43,,28.32,,,,,,,,,,,,2.43,5.15,5.15,11.867,35.01,36.69,0.00,0.00,,,8.75,,230.0,229.9,230.0,220.2,214.8,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:48",3675153,0.59,0.00,37.00,5.00,1.61,1.61,52.4,41.6,55.2,0.0,0.0,3.4,35.39,,28.55,,,,,,,,,,,,2.43,5.11,5.15,11.881,35.02,36.77,0.00,0.00,,,8.74,,230.1,229.9,230.1,220.2,214.8,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:41:57",3675154,0.59,0.00,37.00,5.00,1.57,1.57,52.1,41.6,54.9,0.0,0.0,3.3,35.43,,28.10,,,,,,,,,,,,2.43,5.16,5.15,11.893,35.02,36.70,0.00,0.00,,,8.75,,229.9,230.0,230.1,220.1,214.8,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:42:06",3675155,0.59,0.00,37.00,5.00,1.57,1.57,52.1,41.6,55.0,0.0,0.0,3.3,35.43,,28.22,,,,,,,,,,,,2.45,5.13,5.18,11.883,35.01,36.74,0.00,0.00,,,8.74,,230.0,230.0,230.0,220.1,214.8,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
"2022/12/12","09:42:14",3675156,0.59,0.00,37.00,5.00,1.56,1.56,52.2,41.6,55.1,0.0,0.0,3.2,35.44,,28.05,,,,,,,,,,,,2.44,5.13,5.16,11.887,35.01,36.69,0.00,0.00,,,8.75,,230.1,230.0,230.1,220.1,214.8,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
